DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2022-01-03,"NO","PENSION","F","TOTAL",28071,"NO"
2022-01-03,"NO","PENSION","F","TREN",5,"NO"
2022-01-03,"NO","PENSION","M","COLECTIVO",13370,"NO"
2022-01-03,"NO","PENSION","M","LANCHA",0,"NO"
2022-01-03,"NO","PENSION","M","SUBTE",0,"NO"
2022-01-03,"NO","PENSION","M","TOTAL",13370,"NO"
2022-01-03,"NO","PENSION","M","TREN",4,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",22871,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",22872,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",5,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",184,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",184,"NO"
2022-01-03,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-01-03,"NO","PROGRESAR","F","COLECTIVO",14191,"NO"
2022-01-03,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-01-03,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-01-03,"NO","PROGRESAR","F","TOTAL",14191,"NO"
2022-01-03,"NO","PROGRESAR","F","TREN",2,"NO"
2022-01-03,"NO","PROGRESAR","M","COLECTIVO",6207,"NO"
2022-01-03,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-01-03,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-01-03,"NO","PROGRESAR","M","TOTAL",6209,"NO"
2022-01-03,"NO","PROGRESAR","M","TREN",4,"NO"
2022-01-03,"SI",,,"COLECTIVO",742122,"NO"
2022-01-03,"SI",,,"LANCHA",0,"NO"
2022-01-03,"SI",,,"SUBTE",93938,"NO"
2022-01-03,"SI",,,"TOTAL",811337,"NO"
2022-01-03,"SI",,,"TREN",158996,"NO"
2022-01-03,"SI",,"F","COLECTIVO",400458,"NO"
2022-01-03,"SI",,"F","LANCHA",0,"NO"
2022-01-03,"SI",,"F","SUBTE",45686,"NO"
2022-01-03,"SI",,"F","TOTAL",429822,"NO"
2022-01-03,"SI",,"F","TREN",78925,"NO"
2022-01-03,"SI",,"M","COLECTIVO",344530,"NO"
2022-01-03,"SI",,"M","LANCHA",0,"NO"
2022-01-03,"SI",,"M","SUBTE",46240,"NO"
2022-01-03,"SI",,"M","TOTAL",376746,"NO"
2022-01-03,"SI",,"M","TREN",88703,"NO"
2022-01-03,"SI","AUH","F","COLECTIVO",159777,"NO"
2022-01-03,"SI","AUH","F","LANCHA",0,"NO"
2022-01-03,"SI","AUH","F","SUBTE",6566,"NO"
2022-01-03,"SI","AUH","F","TOTAL",162804,"NO"
2022-01-03,"SI","AUH","F","TREN",30789,"NO"
2022-01-03,"SI","AUH","M","COLECTIVO",7357,"NO"
2022-01-03,"SI","AUH","M","LANCHA",0,"NO"
2022-01-03,"SI","AUH","M","SUBTE",403,"NO"
2022-01-03,"SI","AUH","M","TOTAL",7553,"NO"
2022-01-03,"SI","AUH","M","TREN",1743,"NO"
2022-01-03,"SI","JUBILACION","F","COLECTIVO",151579,"NO"
2022-01-03,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-01-03,"SI","JUBILACION","F","SUBTE",7729,"NO"
2022-01-03,"SI","JUBILACION","F","TOTAL",156067,"NO"
2022-01-03,"SI","JUBILACION","F","TREN",18649,"NO"
2022-01-03,"SI","JUBILACION","M","COLECTIVO",71302,"NO"
2022-01-03,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-01-03,"SI","JUBILACION","M","SUBTE",4145,"NO"
2022-01-03,"SI","JUBILACION","M","TOTAL",73784,"NO"
2022-01-03,"SI","JUBILACION","M","TREN",9551,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",20841,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1077,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",21340,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","F","TREN",3898,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",12924,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",664,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",13308,"NO"
2022-01-03,"SI","MONOTRIBUTO SOCIAL","M","TREN",2608,"NO"
2022-01-03,"SI","OTRO","F","COLECTIVO",21231,"NO"
2022-01-03,"SI","OTRO","F","LANCHA",0,"NO"
2022-01-03,"SI","OTRO","F","SUBTE",1175,"NO"
2022-01-03,"SI","OTRO","F","TOTAL",21939,"NO"
2022-01-03,"SI","OTRO","F","TREN",3941,"NO"
2022-01-03,"SI","OTRO","M","COLECTIVO",13600,"NO"
2022-01-03,"SI","OTRO","M","LANCHA",0,"NO"
2022-01-03,"SI","OTRO","M","SUBTE",915,"NO"
2022-01-03,"SI","OTRO","M","TOTAL",14215,"NO"
2022-01-03,"SI","OTRO","M","TREN",3078,"NO"
2022-01-03,"SI","PENSION","F","COLECTIVO",55728,"NO"
2022-01-03,"SI","PENSION","F","LANCHA",0,"NO"
2022-01-03,"SI","PENSION","F","SUBTE",2439,"NO"
2022-01-03,"SI","PENSION","F","TOTAL",56975,"NO"
2022-01-03,"SI","PENSION","F","TREN",9943,"NO"
2022-01-03,"SI","PENSION","M","COLECTIVO",25216,"NO"
2022-01-03,"SI","PENSION","M","LANCHA",0,"NO"
2022-01-03,"SI","PENSION","M","SUBTE",1239,"NO"
2022-01-03,"SI","PENSION","M","TOTAL",25919,"NO"
2022-01-03,"SI","PENSION","M","TREN",4717,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",85052,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",6017,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",87040,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",20767,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",831,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",75,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",867,"NO"
2022-01-03,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",218,"NO"
2022-01-03,"SI","PROGRESAR","F","COLECTIVO",34601,"NO"
2022-01-03,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-01-03,"SI","PROGRESAR","F","SUBTE",2388,"NO"
2022-01-03,"SI","PROGRESAR","F","TOTAL",35692,"NO"
2022-01-03,"SI","PROGRESAR","F","TREN",6821,"NO"
2022-01-03,"SI","PROGRESAR","M","COLECTIVO",13336,"NO"
2022-01-03,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-01-03,"SI","PROGRESAR","M","SUBTE",1031,"NO"
2022-01-03,"SI","PROGRESAR","M","TOTAL",13910,"NO"
2022-01-03,"SI","PROGRESAR","M","TREN",3010,"NO"
2022-01-04,"NO",,,"COLECTIVO",201648,"NO"
2022-01-04,"NO",,,"LANCHA",0,"NO"
2022-01-04,"NO",,,"SUBTE",0,"NO"
2022-01-04,"NO",,,"TOTAL",201684,"NO"
2022-01-04,"NO",,,"TREN",71,"NO"
2022-01-04,"NO",,"F","COLECTIVO",112309,"NO"
2022-01-04,"NO",,"F","LANCHA",7,"NO"
2022-01-04,"NO",,"F","SUBTE",0,"NO"
2022-01-04,"NO",,"F","TOTAL",112330,"NO"
2022-01-04,"NO",,"F","TREN",40,"NO"
2022-01-04,"NO",,"M","COLECTIVO",76373,"NO"
2022-01-04,"NO",,"M","LANCHA",4,"NO"
2022-01-04,"NO",,"M","SUBTE",0,"NO"
2022-01-04,"NO",,"M","TOTAL",76403,"NO"
2022-01-04,"NO",,"M","TREN",49,"NO"
2022-01-04,"NO","AUH","F","COLECTIVO",51530,"NO"
2022-01-04,"NO","AUH","F","LANCHA",1,"NO"
2022-01-04,"NO","AUH","F","SUBTE",0,"NO"
2022-01-04,"NO","AUH","F","TOTAL",51533,"NO"
2022-01-04,"NO","AUH","F","TREN",3,"NO"
2022-01-04,"NO","AUH","M","COLECTIVO",1559,"NO"
2022-01-04,"NO","AUH","M","LANCHA",0,"NO"
2022-01-04,"NO","AUH","M","SUBTE",0,"NO"
2022-01-04,"NO","AUH","M","TOTAL",1559,"NO"
2022-01-04,"NO","AUH","M","TREN",0,"NO"
2022-01-04,"NO","JUBILACION","F","COLECTIVO",56040,"NO"
2022-01-04,"NO","JUBILACION","F","LANCHA",2,"NO"
2022-01-04,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-01-04,"NO","JUBILACION","F","TOTAL",56043,"NO"
2022-01-04,"NO","JUBILACION","F","TREN",6,"NO"
2022-01-04,"NO","JUBILACION","M","COLECTIVO",27285,"NO"
2022-01-04,"NO","JUBILACION","M","LANCHA",2,"NO"
2022-01-04,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-01-04,"NO","JUBILACION","M","TOTAL",27288,"NO"
2022-01-04,"NO","JUBILACION","M","TREN",2,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",4888,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",2,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",4891,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","F","TREN",1,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",2467,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",2467,"NO"
2022-01-04,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2022-01-04,"NO","OTRO","F","COLECTIVO",6937,"NO"
2022-01-04,"NO","OTRO","F","LANCHA",0,"NO"
2022-01-04,"NO","OTRO","F","SUBTE",0,"NO"
2022-01-04,"NO","OTRO","F","TOTAL",6937,"NO"
2022-01-04,"NO","OTRO","F","TREN",0,"NO"
2022-01-04,"NO","OTRO","M","COLECTIVO",3727,"NO"
2022-01-04,"NO","OTRO","M","LANCHA",0,"NO"
2022-01-04,"NO","OTRO","M","SUBTE",0,"NO"
2022-01-04,"NO","OTRO","M","TOTAL",3727,"NO"
2022-01-04,"NO","OTRO","M","TREN",0,"NO"
2022-01-04,"NO","PENSION","F","COLECTIVO",30231,"NO"
2022-01-04,"NO","PENSION","F","LANCHA",0,"NO"
2022-01-04,"NO","PENSION","F","SUBTE",0,"NO"
2022-01-04,"NO","PENSION","F","TOTAL",30232,"NO"
2022-01-04,"NO","PENSION","F","TREN",2,"NO"
2022-01-04,"NO","PENSION","M","COLECTIVO",14049,"NO"
2022-01-04,"NO","PENSION","M","LANCHA",0,"NO"
2022-01-04,"NO","PENSION","M","SUBTE",0,"NO"
2022-01-04,"NO","PENSION","M","TOTAL",14049,"NO"
2022-01-04,"NO","PENSION","M","TREN",3,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",22281,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",22281,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",2,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",174,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",174,"NO"
2022-01-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-01-04,"NO","PROGRESAR","F","COLECTIVO",14644,"NO"
2022-01-04,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-01-04,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-01-04,"NO","PROGRESAR","F","TOTAL",14644,"NO"
2022-01-04,"NO","PROGRESAR","F","TREN",0,"NO"
2022-01-04,"NO","PROGRESAR","M","COLECTIVO",6174,"NO"
2022-01-04,"NO","PROGRESAR","M","LANCHA",1,"NO"
2022-01-04,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-01-04,"NO","PROGRESAR","M","TOTAL",6176,"NO"
2022-01-04,"NO","PROGRESAR","M","TREN",2,"NO"
2022-01-04,"SI",,,"COLECTIVO",762630,"NO"
2022-01-04,"SI",,,"LANCHA",0,"NO"
2022-01-04,"SI",,,"SUBTE",96259,"NO"
2022-01-04,"SI",,,"TOTAL",833571,"NO"
2022-01-04,"SI",,,"TREN",162803,"NO"
2022-01-04,"SI",,"F","COLECTIVO",411863,"NO"
2022-01-04,"SI",,"F","LANCHA",0,"NO"
2022-01-04,"SI",,"F","SUBTE",45794,"NO"
2022-01-04,"SI",,"F","TOTAL",441653,"NO"
2022-01-04,"SI",,"F","TREN",79887,"NO"
2022-01-04,"SI",,"M","COLECTIVO",349976,"NO"
2022-01-04,"SI",,"M","LANCHA",0,"NO"
2022-01-04,"SI",,"M","SUBTE",46290,"NO"
2022-01-04,"SI",,"M","TOTAL",382615,"NO"
2022-01-04,"SI",,"M","TREN",90307,"NO"
2022-01-04,"SI","AUH","F","COLECTIVO",168018,"NO"
2022-01-04,"SI","AUH","F","LANCHA",0,"NO"
2022-01-04,"SI","AUH","F","SUBTE",7013,"NO"
2022-01-04,"SI","AUH","F","TOTAL",171284,"NO"
2022-01-04,"SI","AUH","F","TREN",33068,"NO"
2022-01-04,"SI","AUH","M","COLECTIVO",7746,"NO"
2022-01-04,"SI","AUH","M","LANCHA",0,"NO"
2022-01-04,"SI","AUH","M","SUBTE",416,"NO"
2022-01-04,"SI","AUH","M","TOTAL",7971,"NO"
2022-01-04,"SI","AUH","M","TREN",2009,"NO"
2022-01-04,"SI","JUBILACION","F","COLECTIVO",158220,"NO"
2022-01-04,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-01-04,"SI","JUBILACION","F","SUBTE",7876,"NO"
2022-01-04,"SI","JUBILACION","F","TOTAL",162801,"NO"
2022-01-04,"SI","JUBILACION","F","TREN",18931,"NO"
2022-01-04,"SI","JUBILACION","M","COLECTIVO",73011,"NO"
2022-01-04,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-01-04,"SI","JUBILACION","M","SUBTE",4230,"NO"
2022-01-04,"SI","JUBILACION","M","TOTAL",75507,"NO"
2022-01-04,"SI","JUBILACION","M","TREN",9864,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",21499,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1074,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",22038,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","F","TREN",4073,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",13278,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",697,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",13673,"NO"
2022-01-04,"SI","MONOTRIBUTO SOCIAL","M","TREN",2751,"NO"
2022-01-04,"SI","OTRO","F","COLECTIVO",21611,"NO"
2022-01-04,"SI","OTRO","F","LANCHA",0,"NO"
2022-01-04,"SI","OTRO","F","SUBTE",1183,"NO"
2022-01-04,"SI","OTRO","F","TOTAL",22316,"NO"
2022-01-04,"SI","OTRO","F","TREN",3995,"NO"
2022-01-04,"SI","OTRO","M","COLECTIVO",14096,"NO"
2022-01-04,"SI","OTRO","M","LANCHA",0,"NO"
2022-01-04,"SI","OTRO","M","SUBTE",902,"NO"
2022-01-04,"SI","OTRO","M","TOTAL",14722,"NO"
2022-01-04,"SI","OTRO","M","TREN",3252,"NO"
2022-01-04,"SI","PENSION","F","COLECTIVO",59188,"NO"
2022-01-04,"SI","PENSION","F","LANCHA",0,"NO"
2022-01-04,"SI","PENSION","F","SUBTE",2535,"NO"
2022-01-04,"SI","PENSION","F","TOTAL",60490,"NO"
2022-01-04,"SI","PENSION","F","TREN",10488,"NO"
2022-01-04,"SI","PENSION","M","COLECTIVO",26111,"NO"
2022-01-04,"SI","PENSION","M","LANCHA",0,"NO"
2022-01-04,"SI","PENSION","M","SUBTE",1267,"NO"
2022-01-04,"SI","PENSION","M","TOTAL",26834,"NO"
2022-01-04,"SI","PENSION","M","TREN",4898,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",81626,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",5600,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",83512,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",19354,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",764,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",63,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",797,"NO"
2022-01-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",193,"NO"
2022-01-04,"SI","PROGRESAR","F","COLECTIVO",35523,"NO"
2022-01-04,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-01-04,"SI","PROGRESAR","F","SUBTE",2343,"NO"
2022-01-04,"SI","PROGRESAR","F","TOTAL",36727,"NO"
2022-01-04,"SI","PROGRESAR","F","TREN",6952,"NO"
2022-01-04,"SI","PROGRESAR","M","COLECTIVO",13413,"NO"
2022-01-04,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-01-04,"SI","PROGRESAR","M","SUBTE",1074,"NO"
2022-01-04,"SI","PROGRESAR","M","TOTAL",14021,"NO"
2022-01-04,"SI","PROGRESAR","M","TREN",3125,"NO"
2022-01-05,"NO",,,"COLECTIVO",212196,"NO"
2022-01-05,"NO",,,"LANCHA",1,"NO"
2022-01-05,"NO",,,"SUBTE",0,"NO"
2022-01-05,"NO",,,"TOTAL",212264,"NO"
2022-01-05,"NO",,,"TREN",93,"NO"
2022-01-05,"NO",,"F","COLECTIVO",117333,"NO"
2022-01-05,"NO",,"F","LANCHA",3,"NO"
2022-01-05,"NO",,"F","SUBTE",0,"NO"
2022-01-05,"NO",,"F","TOTAL",117370,"NO"
2022-01-05,"NO",,"F","TREN",64,"NO"
2022-01-05,"NO",,"M","COLECTIVO",79053,"NO"
2022-01-05,"NO",,"M","LANCHA",3,"NO"
2022-01-05,"NO",,"M","SUBTE",0,"NO"
2022-01-05,"NO",,"M","TOTAL",79092,"NO"
2022-01-05,"NO",,"M","TREN",61,"NO"
2022-01-05,"NO","AUH","F","COLECTIVO",56262,"NO"
2022-01-05,"NO","AUH","F","LANCHA",0,"NO"
2022-01-05,"NO","AUH","F","SUBTE",0,"NO"
2022-01-05,"NO","AUH","F","TOTAL",56263,"NO"
2022-01-05,"NO","AUH","F","TREN",5,"NO"
2022-01-05,"NO","AUH","M","COLECTIVO",1672,"NO"
2022-01-05,"NO","AUH","M","LANCHA",0,"NO"
2022-01-05,"NO","AUH","M","SUBTE",0,"NO"
2022-01-05,"NO","AUH","M","TOTAL",1672,"NO"
2022-01-05,"NO","AUH","M","TREN",0,"NO"
2022-01-05,"NO","JUBILACION","F","COLECTIVO",58705,"NO"
2022-01-05,"NO","JUBILACION","F","LANCHA",2,"NO"
2022-01-05,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-01-05,"NO","JUBILACION","F","TOTAL",58716,"NO"
2022-01-05,"NO","JUBILACION","F","TREN",11,"NO"
2022-01-05,"NO","JUBILACION","M","COLECTIVO",28229,"NO"
2022-01-05,"NO","JUBILACION","M","LANCHA",1,"NO"
2022-01-05,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-01-05,"NO","JUBILACION","M","TOTAL",28235,"NO"
2022-01-05,"NO","JUBILACION","M","TREN",7,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",5141,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",2,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",5143,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",2572,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",2572,"NO"
2022-01-05,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2022-01-05,"NO","OTRO","F","COLECTIVO",7331,"NO"
2022-01-05,"NO","OTRO","F","LANCHA",0,"NO"
2022-01-05,"NO","OTRO","F","SUBTE",0,"NO"
2022-01-05,"NO","OTRO","F","TOTAL",7332,"NO"
2022-01-05,"NO","OTRO","F","TREN",2,"NO"
2022-01-05,"NO","OTRO","M","COLECTIVO",3916,"NO"
2022-01-05,"NO","OTRO","M","LANCHA",0,"NO"
2022-01-05,"NO","OTRO","M","SUBTE",0,"NO"
2022-01-05,"NO","OTRO","M","TOTAL",3916,"NO"
2022-01-05,"NO","OTRO","M","TREN",0,"NO"
2022-01-05,"NO","PENSION","F","COLECTIVO",32339,"NO"
2022-01-05,"NO","PENSION","F","LANCHA",2,"NO"
2022-01-05,"NO","PENSION","F","SUBTE",0,"NO"
2022-01-05,"NO","PENSION","F","TOTAL",32342,"NO"
2022-01-05,"NO","PENSION","F","TREN",2,"NO"
2022-01-05,"NO","PENSION","M","COLECTIVO",14825,"NO"
2022-01-05,"NO","PENSION","M","LANCHA",1,"NO"
2022-01-05,"NO","PENSION","M","SUBTE",0,"NO"
2022-01-05,"NO","PENSION","M","TOTAL",14826,"NO"
2022-01-05,"NO","PENSION","M","TREN",1,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",23213,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",23213,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",5,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",177,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",177,"NO"
2022-01-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-01-05,"NO","PROGRESAR","F","COLECTIVO",15272,"NO"
2022-01-05,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-01-05,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-01-05,"NO","PROGRESAR","F","TOTAL",15273,"NO"
2022-01-05,"NO","PROGRESAR","F","TREN",6,"NO"
2022-01-05,"NO","PROGRESAR","M","COLECTIVO",6444,"NO"
2022-01-05,"NO","PROGRESAR","M","LANCHA",1,"NO"
2022-01-05,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-01-05,"NO","PROGRESAR","M","TOTAL",6446,"NO"
2022-01-05,"NO","PROGRESAR","M","TREN",1,"NO"
2022-01-05,"SI",,,"COLECTIVO",797037,"NO"
2022-01-05,"SI",,,"LANCHA",0,"NO"
2022-01-05,"SI",,,"SUBTE",99954,"NO"
2022-01-05,"SI",,,"TOTAL",868917,"NO"
2022-01-05,"SI",,,"TREN",163468,"NO"
2022-01-05,"SI",,"F","COLECTIVO",434185,"NO"
2022-01-05,"SI",,"F","LANCHA",0,"NO"
2022-01-05,"SI",,"F","SUBTE",48362,"NO"
2022-01-05,"SI",,"F","TOTAL",464853,"NO"
2022-01-05,"SI",,"F","TREN",81316,"NO"
2022-01-05,"SI",,"M","COLECTIVO",361484,"NO"
2022-01-05,"SI",,"M","LANCHA",0,"NO"
2022-01-05,"SI",,"M","SUBTE",48077,"NO"
2022-01-05,"SI",,"M","TOTAL",394135,"NO"
2022-01-05,"SI",,"M","TREN",90061,"NO"
2022-01-05,"SI","AUH","F","COLECTIVO",178666,"NO"
2022-01-05,"SI","AUH","F","LANCHA",0,"NO"
2022-01-05,"SI","AUH","F","SUBTE",7281,"NO"
2022-01-05,"SI","AUH","F","TOTAL",182120,"NO"
2022-01-05,"SI","AUH","F","TREN",33514,"NO"
2022-01-05,"SI","AUH","M","COLECTIVO",8018,"NO"
2022-01-05,"SI","AUH","M","LANCHA",0,"NO"
2022-01-05,"SI","AUH","M","SUBTE",436,"NO"
2022-01-05,"SI","AUH","M","TOTAL",8223,"NO"
2022-01-05,"SI","AUH","M","TREN",1907,"NO"
2022-01-05,"SI","JUBILACION","F","COLECTIVO",172518,"NO"
2022-01-05,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-01-05,"SI","JUBILACION","F","SUBTE",8596,"NO"
2022-01-05,"SI","JUBILACION","F","TOTAL",177306,"NO"
